Jenis Kelamin,Pekerjaan,Tujuan Kunjungan,Tanggal,Waktu
0,1,0,2024-01-12,13:59:00
0,0,0,2024-01-12,14:17:00
1,0,0,2024-01-12,14:17:00
1,0,0,2024-01-12,14:19:00
0,2,0,2024-01-12,14:30:00
1,2,0,2024-01-12,14:31:00
1,2,0,2024-01-12,14:31:00
1,0,0,2024-01-12,14:32:00
1,0,0,2024-01-12,14:51:00
1,0,0,2024-01-12,14:55:00
1,0,0,2024-01-12,14:56:00
0,6,0,2024-01-12,08:20:00
0,6,0,2024-01-12,08:41:00
0,0,2,2024-01-12,10:01:00
1,0,0,2024-01-12,10:36:00
1,0,0,2024-01-12,11:02:00
1,0,4,2024-01-12,11:21:00
1,0,4,2024-01-12,11:22:00
1,0,1,2024-01-12,11:49:00
0,1,0,2024-01-12,13:13:00
1,0,4,2024-01-12,13:16:00
1,0,0,2024-01-12,13:17:00
0,0,0,2024-01-12,13:47:00
1,0,0,2024-01-12,13:48:00
0,0,0,2024-01-12,14:23:00
1,0,0,2024-01-12,14:32:00
1,0,2,2024-01-12,14:32:00
1,0,0,2024-01-12,14:33:00
1,6,0,2024-01-12,14:33:00
1,0,1,2024-01-12,11:19:00
1,0,1,2024-01-12,11:19:00
1,0,1,2024-01-12,11:19:00
1,0,1,2024-01-12,11:19:00
1,1,4,2024-01-12,14:10:00
1,1,4,2024-01-12,14:10:00
1,1,4,2024-01-12,14:10:00
1,1,4,2024-01-12,14:10:00
1,5,1,2024-01-15,08:07:00
1,5,0,2024-01-15,08:44:00
1,0,0,2024-01-15,09:17:00
0,1,0,2024-01-15,09:26:00
0,0,0,2024-01-15,09:28:00
0,0,0,2024-01-15,09:48:00
0,1,0,2024-01-15,09:58:00
1,0,0,2024-01-15,10:04:00
1,0,0,2024-01-15,10:05:00
1,0,0,2024-01-15,10:09:00
1,0,0,2024-01-15,10:13:00
1,4,0,2024-01-15,10:21:00
1,0,0,2024-01-15,10:21:00
1,4,0,2024-01-15,10:25:00
0,0,0,2024-01-15,10:26:00
0,0,0,2024-01-15,10:29:00
1,0,0,2024-01-15,10:30:00
0,0,0,2024-01-15,10:35:00
1,0,1,2024-01-15,10:35:00
0,0,2,2024-01-15,10:38:00
1,0,1,2024-01-15,10:46:00
1,0,3,2024-01-15,10:46:00
1,0,1,2024-01-15,10:46:00
1,1,0,2024-01-15,11:23:00
1,1,0,2024-01-15,11:23:00
1,1,0,2024-01-15,11:23:00
1,1,0,2024-01-15,11:23:00
1,1,0,2024-01-15,11:23:00
1,0,0,2024-01-15,11:28:00
1,0,0,2024-01-15,11:28:00
1,0,0,2024-01-15,11:32:00
1,0,0,2024-01-15,11:32:00
0,2,0,2024-01-15,11:32:00
1,2,0,2024-01-15,11:33:00
1,0,0,2024-01-15,11:35:00
1,0,0,2024-01-15,11:35:00
1,0,0,2024-01-15,11:35:00
1,0,0,2024-01-15,12:06:00
1,0,0,2024-01-15,13:15:00
1,0,0,2024-01-15,13:28:00
1,0,0,2024-01-15,13:28:00
1,0,0,2024-01-15,13:28:00
0,0,0,2024-01-15,13:34:00
1,1,0,2024-01-15,13:40:00
1,1,0,2024-01-15,13:40:00
1,1,0,2024-01-15,13:40:00
1,0,0,2024-01-15,13:41:00
0,0,0,2024-01-15,13:43:00
1,0,0,2024-01-15,13:47:00
1,0,0,2024-01-15,13:50:00
0,0,5,2024-01-15,13:55:00
0,0,5,2024-01-15,13:55:00
1,0,1,2024-01-15,13:55:00
1,1,1,2024-01-15,13:55:00
0,0,0,2024-01-15,13:55:00
0,0,0,2024-01-15,14:02:00
0,1,3,2024-01-15,14:07:00
0,0,0,2024-01-15,14:07:00
1,2,0,2024-01-15,14:13:00
0,0,0,2024-01-15,14:16:00
0,0,1,2024-01-15,14:20:00
1,0,1,2024-01-15,14:21:00
1,0,1,2024-01-15,14:22:00
1,2,1,2024-01-15,14:25:00
0,1,0,2024-01-15,14:53:00
0,2,0,2024-01-15,15:21:00
1,0,0,2024-01-15,15:31:00
0,4,0,2024-01-15,08:04:00
1,0,4,2024-01-15,09:34:00
1,0,4,2024-01-15,09:50:00
1,0,0,2024-01-15,09:50:00
0,0,3,2024-01-15,10:15:00
1,0,1,2024-01-15,10:53:00
1,0,3,2024-01-15,11:09:00
1,1,0,2024-01-15,11:11:00
1,1,0,2024-01-15,11:11:00
1,1,0,2024-01-15,11:24:00
1,1,0,2024-01-15,11:24:00
1,1,0,2024-01-15,11:27:00
1,0,0,2024-01-15,11:28:00
1,0,0,2024-01-15,11:29:00
1,0,1,2024-01-15,11:29:00
0,0,1,2024-01-15,11:37:00
1,0,1,2024-01-15,11:38:00
1,0,1,2024-01-15,11:46:00
1,0,3,2024-01-15,11:56:00
1,0,4,2024-01-15,11:59:00
1,0,4,2024-01-15,12:00:00
0,0,4,2024-01-15,13:39:00
1,3,2,2024-01-15,13:42:00
0,0,1,2024-01-15,13:57:00
0,0,0,2024-01-15,14:35:00
0,1,0,2024-01-15,14:45:00
0,1,0,2024-01-15,14:53:00
0,1,0,2024-01-15,14:58:00
1,2,0,2024-01-15,15:13:00
0,2,2,2024-01-15,15:21:00
0,5,3,2024-01-15,15:22:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
0,2,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,3,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,1,5,2024-01-15,08:15:00
1,5,1,2024-01-16,08:29:00
1,0,4,2024-01-16,09:41:00
1,0,0,2024-01-16,09:49:00
0,0,2,2024-01-16,09:52:00
1,0,1,2024-01-16,09:55:00
1,0,1,2024-01-16,10:01:00
0,2,3,2024-01-16,10:01:00
1,2,0,2024-01-16,10:32:00
0,2,0,2024-01-16,10:33:00
1,0,0,2024-01-16,10:47:00
1,0,0,2024-01-16,11:00:00
1,0,1,2024-01-16,11:06:00
1,2,0,2024-01-16,11:12:00
1,0,4,2024-01-16,11:20:00
1,0,0,2024-01-16,11:26:00
1,2,0,2024-01-16,11:26:00
1,2,0,2024-01-16,11:31:00
1,0,0,2024-01-16,11:34:00
0,0,0,2024-01-16,11:37:00
0,1,0,2024-01-16,11:41:00
1,0,0,2024-01-16,11:43:00
1,2,0,2024-01-16,11:44:00
1,1,0,2024-01-16,11:44:00
1,2,0,2024-01-16,11:48:00
0,2,0,2024-01-16,11:49:00
1,1,0,2024-01-16,12:01:00
0,2,3,2024-01-16,13:03:00
0,0,3,2024-01-16,13:13:00
0,1,3,2024-01-16,13:13:00
1,2,0,2024-01-16,13:16:00
0,0,0,2024-01-16,13:17:00
1,1,0,2024-01-16,13:32:00
0,1,0,2024-01-16,13:33:00
0,0,0,2024-01-16,13:34:00
0,1,0,2024-01-16,13:34:00
1,0,0,2024-01-16,13:44:00
0,2,0,2024-01-16,13:45:00
1,2,0,2024-01-16,13:46:00
1,2,0,2024-01-16,13:46:00
1,1,0,2024-01-16,13:50:00
0,2,0,2024-01-16,13:51:00
1,2,0,2024-01-16,13:53:00
0,2,0,2024-01-16,13:53:00
1,3,0,2024-01-16,13:56:00
0,0,0,2024-01-16,13:56:00
0,0,0,2024-01-16,13:56:00
1,3,0,2024-01-16,13:59:00
1,0,0,2024-01-16,14:00:00
1,0,0,2024-01-16,14:05:00
1,2,0,2024-01-16,14:15:00
1,0,0,2024-01-16,14:18:00
1,1,0,2024-01-16,14:41:00
1,1,0,2024-01-16,14:43:00
1,0,4,2024-01-16,14:43:00
1,0,1,2024-01-16,14:53:00
1,1,1,2024-01-16,15:09:00
1,2,1,2024-01-16,15:22:00
1,0,1,2024-01-16,15:24:00
1,1,0,2024-01-16,15:33:00
1,1,0,2024-01-16,15:37:00
1,1,0,2024-01-16,15:38:00
1,1,0,2024-01-16,15:50:00
1,0,0,2024-01-16,15:54:00
1,1,0,2024-01-16,15:54:00
1,1,0,2024-01-16,15:56:00
1,1,0,2024-01-16,15:57:00
0,6,0,2024-01-16,08:24:00
1,6,2,2024-01-16,08:39:00
1,0,0,2024-01-16,09:34:00
1,0,0,2024-01-16,09:34:00
1,1,0,2024-01-16,10:03:00
1,0,0,2024-01-16,10:04:00
1,0,0,2024-01-16,10:05:00
1,7,0,2024-01-16,10:14:00
1,4,0,2024-01-16,10:15:00
1,0,1,2024-01-16,10:19:00
1,0,1,2024-01-16,10:47:00
1,0,0,2024-01-16,10:54:00
0,0,0,2024-01-16,10:54:00
1,0,1,2024-01-16,11:00:00
1,0,4,2024-01-16,11:07:00
1,0,1,2024-01-16,11:07:00
1,0,1,2024-01-16,11:30:00
1,0,0,2024-01-16,11:31:00
1,4,0,2024-01-16,12:08:00
1,0,1,2024-01-16,12:34:00
1,0,0,2024-01-16,13:02:00
1,0,0,2024-01-16,13:02:00
0,0,3,2024-01-16,13:03:00
1,2,4,2024-01-16,13:45:00
1,2,0,2024-01-16,13:45:00
1,0,0,2024-01-16,13:50:00
0,0,0,2024-01-16,13:51:00
1,0,0,2024-01-16,13:51:00
0,0,0,2024-01-16,13:55:00
1,6,0,2024-01-16,14:00:00
0,2,0,2024-01-16,14:09:00
1,2,0,2024-01-16,14:09:00
0,0,4,2024-01-16,14:21:00
1,0,0,2024-01-16,14:21:00
1,0,1,2024-01-16,14:27:00
1,0,1,2024-01-16,14:27:00
1,0,1,2024-01-16,14:44:00
1,1,4,2024-01-16,15:34:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
0,3,0,2024-01-16,08:45:00
1,1,0,2024-01-16,08:45:00
1,1,0,2024-01-16,08:45:00
1,1,0,2024-01-16,08:45:00
1,1,0,2024-01-16,15:00:00
1,1,0,2024-01-16,15:00:00
1,1,0,2024-01-16,15:00:00
1,1,0,2024-01-17,08:18:00
0,2,0,2024-01-17,09:24:00
0,1,0,2024-01-17,09:57:00
1,0,1,2024-01-17,10:15:00
0,0,0,2024-01-17,10:27:00
1,0,0,2024-01-17,10:29:00
1,0,0,2024-01-17,10:43:00
0,0,0,2024-01-17,10:48:00
1,0,3,2024-01-17,10:49:00
1,0,4,2024-01-17,10:49:00
0,1,0,2024-01-17,10:54:00
0,1,1,2024-01-17,10:59:00
0,1,1,2024-01-17,10:59:00
1,0,2,2024-01-17,10:59:00
0,0,0,2024-01-17,11:05:00
1,0,1,2024-01-17,11:06:00
1,0,1,2024-01-17,11:06:00
1,0,1,2024-01-17,11:06:00
1,0,0,2024-01-17,11:08:00
1,0,0,2024-01-17,11:09:00
1,0,1,2024-01-17,11:10:00
1,0,1,2024-01-17,11:10:00
1,0,3,2024-01-17,11:31:00
0,1,0,2024-01-17,11:31:00
1,0,0,2024-01-17,11:32:00
1,0,0,2024-01-17,11:33:00
1,4,0,2024-01-17,12:03:00
1,1,0,2024-01-17,12:55:00
0,0,0,2024-01-17,12:59:00
0,0,0,2024-01-17,13:02:00
1,2,4,2024-01-17,13:16:00
1,2,3,2024-01-17,13:23:00
1,0,3,2024-01-17,13:24:00
0,0,0,2024-01-17,13:47:00
1,2,0,2024-01-17,13:48:00
1,4,0,2024-01-17,13:48:00
1,1,0,2024-01-17,13:49:00
1,1,0,2024-01-17,13:49:00
1,2,0,2024-01-17,13:51:00
1,2,0,2024-01-17,13:59:00
0,2,0,2024-01-17,14:00:00
1,2,0,2024-01-17,14:00:00
0,1,0,2024-01-17,14:05:00
1,0,0,2024-01-17,14:08:00
1,0,0,2024-01-17,14:10:00
1,0,1,2024-01-17,14:10:00
0,2,3,2024-01-17,14:10:00
1,1,3,2024-01-17,14:15:00
1,1,3,2024-01-17,14:16:00
1,1,3,2024-01-17,14:18:00
1,0,0,2024-01-17,14:18:00
1,1,0,2024-01-17,14:18:00
0,0,0,2024-01-17,14:24:00
0,2,0,2024-01-17,14:24:00
0,0,0,2024-01-17,14:27:00
0,2,4,2024-01-17,14:29:00
1,2,0,2024-01-17,14:36:00
1,1,0,2024-01-17,14:38:00
1,0,0,2024-01-17,14:52:00
1,1,0,2024-01-17,14:52:00
1,1,0,2024-01-17,14:56:00
1,2,0,2024-01-17,15:11:00
0,1,0,2024-01-17,15:12:00
1,1,0,2024-01-17,15:44:00
1,1,0,2024-01-17,15:50:00
1,1,0,2024-01-17,15:51:00
0,6,0,2024-01-17,08:09:00
1,0,4,2024-01-17,09:12:00
1,0,3,2024-01-17,09:37:00
1,2,0,2024-01-17,09:42:00
0,0,0,2024-01-17,10:01:00
1,0,1,2024-01-17,10:06:00
1,0,1,2024-01-17,10:06:00
1,0,1,2024-01-17,11:07:00
1,0,1,2024-01-17,11:07:00
1,0,0,2024-01-17,11:09:00
1,0,4,2024-01-17,11:10:00
1,0,0,2024-01-17,11:42:00
1,2,2,2024-01-17,12:06:00
1,0,0,2024-01-17,12:13:00
1,0,0,2024-01-17,12:13:00
1,0,0,2024-01-17,12:18:00
1,0,0,2024-01-17,12:22:00
1,0,0,2024-01-17,12:30:00
0,1,0,2024-01-17,12:41:00
1,0,0,2024-01-17,12:43:00
1,0,1,2024-01-17,13:16:00
1,1,0,2024-01-17,13:31:00
1,1,0,2024-01-17,13:33:00
1,1,0,2024-01-17,13:34:00
1,6,0,2024-01-17,13:42:00
1,4,0,2024-01-17,13:57:00
1,0,0,2024-01-17,14:00:00
0,0,0,2024-01-17,14:01:00
0,5,3,2024-01-17,14:02:00
1,1,0,2024-01-17,14:02:00
0,2,1,2024-01-17,14:02:00
1,1,0,2024-01-17,14:04:00
1,0,0,2024-01-17,14:11:00
1,0,1,2024-01-17,14:21:00
1,1,0,2024-01-17,14:24:00
1,9,1,2024-01-17,14:29:00
1,1,0,2024-01-17,14:52:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
0,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,1,5,2024-01-17,09:38:00
1,0,1,2024-01-17,11:10:00
1,0,1,2024-01-17,11:10:00
1,0,1,2024-01-17,11:10:00
1,0,1,2024-01-17,11:10:00
0,1,0,2024-01-18,08:11:00
0,0,0,2024-01-18,09:01:00
0,4,0,2024-01-18,09:02:00
0,2,0,2024-01-18,09:03:00
1,0,0,2024-01-18,09:13:00
0,2,0,2024-01-18,09:19:00
1,2,0,2024-01-18,09:30:00
1,2,0,2024-01-18,09:51:00
0,0,2,2024-01-18,10:08:00
1,0,4,2024-01-18,10:15:00
1,0,3,2024-01-18,10:33:00
1,0,0,2024-01-18,10:48:00
0,0,0,2024-01-18,10:54:00
1,0,1,2024-01-18,10:55:00
0,2,0,2024-01-18,10:57:00
1,2,4,2024-01-18,11:03:00
1,0,0,2024-01-18,11:03:00
1,2,0,2024-01-18,11:05:00
1,0,0,2024-01-18,11:09:00
1,0,0,2024-01-18,11:10:00
1,2,0,2024-01-18,11:16:00
0,1,0,2024-01-18,11:18:00
1,1,1,2024-01-18,11:25:00
0,0,0,2024-01-18,11:32:00
0,0,1,2024-01-18,11:34:00
0,0,1,2024-01-18,11:46:00
1,0,1,2024-01-18,11:49:00
1,0,4,2024-01-18,11:51:00
1,0,4,2024-01-18,11:54:00
1,3,4,2024-01-18,11:58:00
0,2,4,2024-01-18,11:59:00
1,0,0,2024-01-18,12:09:00
1,0,0,2024-01-18,12:31:00
0,0,1,2024-01-18,12:59:00
1,2,1,2024-01-18,13:10:00
0,0,0,2024-01-18,13:12:00
0,1,0,2024-01-18,13:19:00
0,2,0,2024-01-18,13:20:00
0,1,0,2024-01-18,13:21:00
0,1,0,2024-01-18,13:22:00
1,0,0,2024-01-18,13:23:00
1,1,0,2024-01-18,13:32:00
0,0,0,2024-01-18,13:40:00
0,0,0,2024-01-18,13:44:00
0,2,0,2024-01-18,13:44:00
1,0,1,2024-01-18,13:45:00
1,0,1,2024-01-18,13:46:00
1,0,0,2024-01-18,13:48:00
1,0,0,2024-01-18,13:50:00
1,0,0,2024-01-18,13:57:00
0,0,0,2024-01-18,13:57:00
1,0,1,2024-01-18,14:02:00
1,1,1,2024-01-18,14:12:00
1,0,4,2024-01-18,14:17:00
0,0,1,2024-01-18,14:19:00
0,0,1,2024-01-18,14:24:00
1,0,0,2024-01-18,14:38:00
1,2,0,2024-01-18,14:44:00
1,0,0,2024-01-18,14:52:00
0,2,0,2024-01-18,15:07:00
0,2,0,2024-01-18,15:07:00
1,0,0,2024-01-18,15:40:00
1,0,0,2024-01-18,15:42:00
0,0,0,2024-01-18,15:47:00
1,0,0,2024-01-18,15:52:00
